"177","lines with a character , zero or more times","( . ) *","p","p","p","p","p","n","n","n","n","n"
"178","lines with the string <M0> , zero or more times and the string <M1> or a vowel","( ( <M0> ) * ) & ( ( <M1> ) | ( [ <VOW> ] ) )","p","p","p","p","p","n","n","n","n","n"
"179","lines with the string <M0> or ending with zero or more of a  letter","( ( <M0> ) | ( ( . * ) ( [ <LET> ] ) ) ) *","p","p","p","p","p","n","n","n","n","n"
"180","lines containing no letter or vowel .","~ ( ( [ <LET> ] ) | ( [ <VOW> ] ) )","p","p","p","p","p","n","n","n","n","n"
"181","lines using words containing <M0> .",". * \ b [ <LET> ] * <M0> [ <LET> ] * \ b . *","p","p","p","p","p","n","n","n","n","n"
"182","lines with the string <M0> before containing the string <M1>","( <M0> ) . * ( . * <M1> . * ) . *","p","p","p","p","p","n","n","n","n","n"
"183","lines with a lower-case letter followed by a vowel , 7 or more times in them","( [ <LOW> ] . * [ <VOW> ] . * ) { 7 , }","p","p","p","p","p","n","n","n","n","n"
"184","lines with a vowel before a capital letter , a letter , and the string <M0>","( [ <VOW> ] ) . * ( ( [ <CAP> ] ) & ( [ <LET> ] ) & ( <M0> ) ) . *","p","p","p","p","p","n","n","n","n","n"
"185","lines with no numbers , capital letters , or vowels","~ ( ( [ <NUM> ] ) & ( [ <CAP> ] ) & ( [ <VOW> ] ) )","p","p","p","p","p","n","n","n","n","n"
"186","lines that end with a lower-case letter or a vowel","( . * ) ( ( [ <VOW> ] ) | ( [ <LOW> ] ) )","p","p","p","p","p","n","n","n","n","n"
"187","lines containing a letter before a vowel , 5 times or more","( [ <LET> ] . * [ <VOW> ] . * ) { 5 , }","p","p","p","p","p","n","n","n","n","n"
"188","lines not starting with <M0> before <M1>","( ~ ( ( <M0> ) ( . * ) ) ) . * ( <M1> ) . *","p","p","p","p","p","n","n","n","n","n"
"189","items with a vowel , numeral , or upper case letter .",". * ( [ <NUM> ] ) | ( [ <CAP> ] ) | ( [ <VOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"190","lines containing a lower-case letter , the string <M0> , and a number",". * ( [ <LOW> ] ) & ( <M0> ) & ( [ <NUM> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"191","lines with the string <M0> at least once before the string <M1>","( ( <M0> ) + ) . * ( <M1> ) . *","p","p","p","p","p","n","n","n","n","n"
"192","lines containing either a character , a lower-case letter , or the string <M0>",". * ( . ) | ( [ <LOW> ] ) | ( <M0> ) . *","p","p","p","p","p","n","n","n","n","n"
"193","lines with the string <M0> before either the string <M1> , the string <M2> , or a letter","( <M0> ) . * ( ( <M1> ) | ( <M2> ) | ( [ <LET> ] ) ) . *","p","p","p","p","p","n","n","n","n","n"
"194","items without a numeral , <M0> , or a letter .","~ ( ( [ <LET> ] ) | ( <M0> ) | ( [ <NUM> ] ) )","p","p","p","p","p","n","n","n","n","n"
"195","lines with a vowel and the string <M0> before a letter","( ( [ <VOW> ] ) & ( <M0> ) ) . * ( [ <LET> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"196","character-less lines","~ ( . * . . * )","p","p","p","p","p","n","n","n","n","n"
"197","lines with a number before a capital letter","( [ <NUM> ] ) . * ( [ <CAP> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"198","lines with words with either a number , the string <M0> , or a capital letter","\ b ( [ <NUM> ] ) | ( <M0> ) | ( [ <CAP> ] ) \ b","p","p","p","p","p","n","n","n","n","n"
"199","lines not having a vowel , the string <M0> , or a lower-case letter","~ ( ( [ <VOW> ] ) | ( <M0> ) | ( [ <LOW> ] ) )","p","p","p","p","p","n","n","n","n","n"
"200","lines with words with a lower-case letter or a character , zero or more times","\ b ( ( [ <LOW> ] ) | ( . ) ) * \ b","p","p","p","p","p","n","n","n","n","n"
"201","lines without a letter , a lower-case letter , or a number","~ ( ( [ <LET> ] ) | ( [ <LOW> ] ) | ( [ <NUM> ] ) )","p","p","p","p","p","n","n","n","n","n"
"202","lines that contain a character followed by a letter , at least twice","( ( . ) { 2 , } ) . * ( [ <LET> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"203","lines with words with a character , a capital letter , and a number","\ b ( . ) & ( [ <CAP> ] ) & ( [ <NUM> ] ) \ b","p","p","p","p","p","n","n","n","n","n"
"204","items with a numeral preceding a character at least6times .","( [ <NUM> ] ) . * ( ( . ) { 6 , } ) . *","p","p","p","p","p","n","n","n","n","n"
"205","lines with words that don't contain the string <M0> followed by the string <M1>","\ b ( ~ ( <M0> ) ) . * ( <M1> ) . * \ b","p","p","p","p","p","n","n","n","n","n"
"206","lines with a vowel before ending with a number","( [ <VOW> ] ) . * ( ( . * ) ( [ <NUM> ] ) ) . *","p","p","p","p","p","n","n","n","n","n"
"207","lines ending with the string <M0> before a number","( ( . * ) ( <M0> ) ) . * ( [ <NUM> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"208","lines containing a vowel and at least 1 character","( ( . ) + ) & ( . * [ <VOW> ] . * )","p","p","p","p","p","n","n","n","n","n"
"209","lines with words with a lower-case letter followed by the string <M0> , 2 or more times","\ b ( [ <LOW> ] . * <M0> . * ) { 2 , } \ b","p","p","p","p","p","n","n","n","n","n"
"210","lines with words with a character before the string <M0>","\ b ( . ) . * ( <M0> ) . * \ b","p","p","p","p","p","n","n","n","n","n"
"211","lines containing a number before a capital letter , 4 or more times",". * ( [ <NUM> ] ) . * ( ( [ <CAP> ] ) { 4 , } ) . * . *","p","p","p","p","p","n","n","n","n","n"
"212","lines starting with words ending with the string <M0>","( \ b ( . * ) ( <M0> ) \ b ) ( . * )","p","p","p","p","p","n","n","n","n","n"
"213","lines having either the string <M0> , the string <M1> , or the string <M2> before a character","( ( <M0> ) | ( <M1> ) | ( <M2> ) ) . * ( . ) . *","p","p","p","p","p","n","n","n","n","n"
"214","lines containing the string <M0> or a letter and a character","( . * <M0> . * ) | ( ( [ <LET> ] ) & ( . ) )","p","p","p","p","p","n","n","n","n","n"
"215","lines ending with the string <M0> and a number , zero or more times","( ( . * ) ( <M0> ) ) & ( ( [ <NUM> ] ) * )","p","p","p","p","p","n","n","n","n","n"
"216","lines starting with a lower-case letter and the string <M0> or a character","( ( [ <LOW> ] ) ( . * ) ) & ( ( <M0> ) | ( . ) )","p","p","p","p","p","n","n","n","n","n"
"217","lines starting with a character and a letter , zero or more times","( ( . ) ( . * ) ) & ( ( [ <LET> ] ) * )","p","p","p","p","p","n","n","n","n","n"
"218","lines containing ending with the string <M0> or the string <M1>",". * ( ( . * ) ( <M0> ) ) | ( <M1> ) . *","p","p","p","p","p","n","n","n","n","n"
"219","lines with a number and a lower-case letter before a vowel","( ( [ <NUM> ] ) & ( [ <LOW> ] ) ) . * ( [ <VOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"220","lines with the string <M0> before letter and capital letter","( <M0> ) . * ( ( [ <LET> ] ) & ( [ <CAP> ] ) ) . *","p","p","p","p","p","n","n","n","n","n"
"221","lines with a character before a capital letter , the string <M0> , and the string <M1> in them","( . ) . * ( ( [ <CAP> ] ) & ( <M0> ) & ( <M1> ) ) . *","p","p","p","p","p","n","n","n","n","n"
"222","lines with the string <M0> before a capital letter or the string <M1> , zero or more times","( ( ( <M0> ) . * ( [ <CAP> ] ) . * ) | ( <M1> ) ) *","p","p","p","p","p","n","n","n","n","n"
"223","items with any letter at least5times .","( ( [ <LOW> ] ) | ( [ <CAP> ] ) ) { 5 , }","p","p","p","p","p","n","n","n","n","n"
"224","lines having a capital letter , a character , and a lower-case letter before the string <M0>","( ( [ <CAP> ] ) & ( . ) & ( [ <LOW> ] ) ) . * ( <M0> ) . *","p","p","p","p","p","n","n","n","n","n"
"225","lines with words with either the string <M0> , the string <M1> , or a letter","\ b ( <M0> ) | ( <M1> ) | ( [ <LET> ] ) \ b","p","p","p","p","p","n","n","n","n","n"
"226","lines with words that don't the string <M0> , not the string <M1> , and not the string <M2>","\ b ~ ( ( <M0> ) & ( <M1> ) & ( <M2> ) ) \ b","p","p","p","p","p","n","n","n","n","n"
"227","lines with the string <M0> and a letter before character","( ( <M0> ) & ( [ <LET> ] ) ) . * ( . ) . *","p","p","p","p","p","n","n","n","n","n"
"228","lines having either a lower-case letter , the string <M0> , or a character before the string <M1>","( ( [ <LOW> ] ) | ( <M0> ) | ( . ) ) . * ( <M1> ) . *","p","p","p","p","p","n","n","n","n","n"
"229","lines that contain words ending with a letter followed by a lower-case letter","\ b ( ( . * ) ( [ <LET> ] ) ) . * ( [ <LOW> ] ) . * \ b","p","p","p","p","p","n","n","n","n","n"
"230","lines without the string <M0> or number",". * ( ~ ( <M0> ) ) | ( [ <NUM> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"231","lines with a lower-case letter followed by a vowel , 7 or more times","( [ <LOW> ] . * [ <VOW> ] . * ) { 7 , }","p","p","p","p","p","n","n","n","n","n"
"232","lines with a number followed by a lower-case letter before not the string <M0>","( [ <NUM> ] . * [ <LOW> ] . * ) . * ( ~ ( <M0> ) ) . *","p","p","p","p","p","n","n","n","n","n"
"233","lines that do not have a letter , the word <M0> , or a character","~ ( ( [ <LET> ] ) | ( <M0> ) | ( . ) )","p","p","p","p","p","n","n","n","n","n"
"234","lines ending with a capital letter followed by a lower-case letter , zero or more times","( . * ) ( ( [ <CAP> ] . * [ <LOW> ] . * ) * )","p","p","p","p","p","n","n","n","n","n"
"235","lines with with a letter followed by 7 or more of the string <M0>","( [ <LET> ] . * <M0> . * ) { 7 , }","p","p","p","p","p","n","n","n","n","n"
"236","lines with a capital letter before a number , 6 or more times","( [ <CAP> ] ) . * ( ( [ <NUM> ] ) { 6 , } ) . *","p","p","p","p","p","n","n","n","n","n"
"237","lines ending with containing a character before a number","( . * ) ( . * ( . ) . * ( [ <NUM> ] ) . * . * )","p","p","p","p","p","n","n","n","n","n"
"238","lines with a letter before either a lower-case letter , a number , or the string <M0>","( [ <LET> ] ) . * ( ( [ <LOW> ] ) | ( [ <NUM> ] ) | ( <M0> ) ) . *","p","p","p","p","p","n","n","n","n","n"
"239","lines containing either a capital letter , a number , or the string <M0> and a vowel",". * ( ( [ <CAP> ] ) | ( [ <NUM> ] ) | ( <M0> ) ) & ( [ <VOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"240","lines not having a vowel , a number , and a lower-case letter","~ ( ( [ <VOW> ] ) & ( [ <NUM> ] ) & ( [ <LOW> ] ) )","p","p","p","p","p","n","n","n","n","n"
"241","lines that end with a number followed by a capital letter","( ( . * ) ( [ <NUM> ] ) ) . * ( [ <CAP> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"242","lines starting with a character followed by a vowel , 7 or more times","( ( . . * [ <VOW> ] . * ) ( . * ) ) { 7 , }","p","p","p","p","p","n","n","n","n","n"
"243","lines with words with the string <M0> or a character before the string <M1>","\ b ( ( <M0> ) | ( . ) ) . * ( <M1> ) . * \ b","p","p","p","p","p","n","n","n","n","n"
"244","lines that have either a letter or a capital letter",". * ( [ <LET> ] ) | ( [ <CAP> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"245","lines containing a capital and lower-case letter",". * ( [ <CAP> ] ) & ( [ <LOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"246","lines with a vowel before containing a number , zero or more times","( [ <VOW> ] ) . * ( ( . * [ <NUM> ] . * ) * ) . *","p","p","p","p","p","n","n","n","n","n"
"247","lines end with the string <M0> or a vowel","( . * ) ( ( <M0> ) | ( [ <VOW> ] ) )","p","p","p","p","p","n","n","n","n","n"
"248","lines containing a character followed by a lower-case letter","( . * . . * [ <LOW> ] . * . * ) +","p","p","p","p","p","n","n","n","n","n"
"249","lines with a capital letter after a letter at least 7 times","( ( [ <LET> ] ) { 7 , } ) . * ( [ <CAP> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"250","lines containing a lower-case letter and a character , 6 or more times","( . * [ <LOW> ] . * ) & ( ( . ) { 6 , } )","p","p","p","p","p","n","n","n","n","n"
"251","lines containing words with ending with the string <M0>",". * \ b ( . * ) ( <M0> ) \ b . *","p","p","p","p","p","n","n","n","n","n"
"252","lines having either a vowel , a character , or the string <M0> before the string <M1>","( ( [ <VOW> ] ) | ( . ) | ( <M0> ) ) . * ( <M1> ) . *","p","p","p","p","p","n","n","n","n","n"
"253","lines with words with ending with a lower-case letter","\ b ( . * ) ( [ <LOW> ] ) \ b","p","p","p","p","p","n","n","n","n","n"
"254","lines having the string <M0> , a letter , and a vowel before a capital letter","( ( <M0> ) & ( [ <LET> ] ) & ( [ <VOW> ] ) ) . * ( [ <CAP> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"255","lines with a lower-case letter before not the string <M0> , not a letter , and not the string <M1> in them","( [ <LOW> ] ) . * ( ~ ( ( <M0> ) & ( [ <LET> ] ) & ( <M1> ) ) ) . *","p","p","p","p","p","n","n","n","n","n"
"256","lines with words that don't the string <M0> and a lower-case letter","\ b ( ~ ( <M0> ) ) & ( [ <LOW> ] ) \ b","p","p","p","p","p","n","n","n","n","n"
"257","lines with with capital letter plus character before low case","( ( [ <CAP> ] ) & ( . ) ) . * ( [ <LOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"258","lines that begin with words containing a vowel , letter , or the word <M0>","( \ b ( [ <VOW> ] ) | ( [ <LET> ] ) | ( <M0> ) \ b ) ( . * )","p","p","p","p","p","n","n","n","n","n"
"259","lines with the string <M0> before a letter followed by a character","( <M0> ) . * ( [ <LET> ] . * . . * ) . *","p","p","p","p","p","n","n","n","n","n"
"260","lines either with a vowel or that ends with the string <M0>","( . * [ <VOW> ] . * ) | ( ( . * ) ( <M0> ) )","p","p","p","p","p","n","n","n","n","n"
"261","lines starting with the string <M0> and a letter or the string <M1>","( ( ( <M0> ) & ( [ <LET> ] ) ) | ( <M1> ) ) ( . * )","p","p","p","p","p","n","n","n","n","n"
"262","lines with less than 3 characters","~ ( . * ( . ) { 3 , } . * )","p","p","p","p","p","n","n","n","n","n"
"263","lines with a letter before string <M0> and a capital letter before character","( [ <LET> ] . * <M0> . * ) & ( ( [ <CAP> ] ) . * ( . ) . * )","p","p","p","p","p","n","n","n","n","n"
"264","lines with words with ending with a lower-case letter , zero or more times","\ b ( . * ) ( ( [ <LOW> ] ) * ) \ b","p","p","p","p","p","n","n","n","n","n"
"265","lines having a character , a vowel , and the string <M0> before a lower-case letter","( ( . ) & ( [ <VOW> ] ) & ( <M0> ) ) . * ( [ <LOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"266","lines with a capital letter , a letter , as well as the string <M0>",". * ( [ <CAP> ] ) & ( [ <LET> ] ) & ( <M0> ) . *","p","p","p","p","p","n","n","n","n","n"
"267","lines with a number before a lower-case letter , 3 or more times","( [ <NUM> ] ) . * ( ( [ <LOW> ] ) { 3 , } ) . *","p","p","p","p","p","n","n","n","n","n"
"268","lines with a character or a number , 5 or more times","( ( . ) | ( [ <NUM> ] ) ) { 5 , }","p","p","p","p","p","n","n","n","n","n"
"269","lines with words with a number before the string <M0>","\ b ( [ <NUM> ] ) . * ( <M0> ) . * \ b","p","p","p","p","p","n","n","n","n","n"
"270","lines with words with a number , a capital letter , and the string <M0>","\ b ( [ <NUM> ] ) & ( [ <CAP> ] ) & ( <M0> ) \ b","p","p","p","p","p","n","n","n","n","n"
"271","lines with a capital letter after the string <M0> at least 7 times","( . * <M0> . * ) . * ( ( [ <CAP> ] ) { 7 , } ) . *","p","p","p","p","p","n","n","n","n","n"
"272","lines with a vowel or lower-case letter","( . * [ <VOW> ] . * ) | ( ( [ <LOW> ] ) + )","p","p","p","p","p","n","n","n","n","n"
"273","lines with a capital followed by vowel before number","( [ <CAP> ] . * [ <VOW> ] . * ) . * ( [ <NUM> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"274","lines containing a character and ending with the string <M0>","( . * . . * ) & ( ( . * ) ( <M0> ) )","p","p","p","p","p","n","n","n","n","n"
"275","lines with words with a character or the string <M0> at least once in them","( \ b ( . ) | ( <M0> ) \ b ) +","p","p","p","p","p","n","n","n","n","n"
"276","lines with either dog , a number , or a letter .",". * ( <M0> ) | ( [ <NUM> ] ) | ( [ <LET> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"277","lines with a number , 4 or more times before a letter","( ( [ <NUM> ] ) { 4 , } ) . * ( [ <LET> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"278","items with an upper case letter preceding <M0> or <M1> at least 1 time .","( ( [ <CAP> ] ) . * ( <M0> ) . * ) | ( ( <M1> ) + )","p","p","p","p","p","n","n","n","n","n"
"279","lines not containing only a lower-case letter , zero or more times","~ ( ( [ <LOW> ] ) * )","p","p","p","p","p","n","n","n","n","n"
"280","lines with a capital letter followed by a lower-case letter and the string <M0> , zero or more times","( [ <CAP> ] . * [ <LOW> ] . * ) & ( ( <M0> ) * )","p","p","p","p","p","n","n","n","n","n"
"281","lines using at least 5 <M0>","( . * <M0> . * ) { 5 , }","p","p","p","p","p","n","n","n","n","n"
"282","lines with the string <M0> at least once or the string <M1> and a number","( ( <M0> ) + ) | ( ( <M1> ) & ( [ <NUM> ] ) )","p","p","p","p","p","n","n","n","n","n"
"283","lines with words and a lower-case letter","( \ b . * [ <LOW> ] . * \ b ) ( . * )","p","p","p","p","p","n","n","n","n","n"
"284","lines finishing with either a number , a lower-case letter , or a vowel","( . * ) ( . * ( [ <NUM> ] ) | ( [ <LOW> ] ) | ( [ <VOW> ] ) . * )","p","p","p","p","p","n","n","n","n","n"
"285","lines that start with a <M0> and end with an <M1> .","<M0> . * <M1>","p","p","p","p","p","n","n","n","n","n"
"286","lines with a lower-case letter before a number and the string <M0>","( [ <LOW> ] ) . * ( ( [ <NUM> ] ) & ( <M0> ) ) . *","p","p","p","p","p","n","n","n","n","n"
"287","lines containing a character before a lower-case letter , 2 or more times","( . . * [ <LOW> ] . * ) { 2 , }","p","p","p","p","p","n","n","n","n","n"
"288","lines that have a number or 0 or more letters",". * ( ( [ <NUM> ] ) | ( [ <LET> ] ) ) * . *","p","p","p","p","p","n","n","n","n","n"
